"GC/OG representative 1"	"GC/OG representative 2"	"Co-expressiom Pearson r"	"Representative 1 type"	"Representative 2 type"	"Representative 2 annotation"
"TARA_070_MES_0.22-3_G_scaffold78969_1_gene74780"	"TARA_111_MES_0.22-3_G_scaffold267891_1_gene243374"	0.946362210985255	"GC"	"GC"	NA
"TARA_155_MES_lt-0.22_G_scaffold456995_1_gene673742"	"TARA_111_MES_lt-0.22_G_scaffold1730_1_gene3264"	0.946360627764189	"GC"	"GC"	NA
"TARA_111_MES_lt-0.22_G_scaffold1730_1_gene3264"	"TARA_155_MES_lt-0.22_G_scaffold456995_1_gene673742"	0.946360627764189	"GC"	"GC"	NA
"TARA_122_SRF_0.45-0.8_G_C23447085_1_gene315850"	"TARA_052_SRF_0.22-1.6_G_scaffold298957_1_gene243422"	0.946314989434658	"GC"	"GC"	NA
"TARA_158_MES_0.22-3_G_scaffold59354_1_gene58065"	"TARA_148b_MES_0.22-3_G_C15498318_1_gene595599"	0.946289237989997	"GC"	"GC"	NA
"TARA_037_MES_0.22-1.6_G_C14498119_1_gene551021"	"TARA_038_MES_0.22-1.6_G_scaffold87931_1_gene82108"	0.946208502569516	"GC"	"GC"	NA
"TARA_158_SRF_0.22-3_G_scaffold250633_1_gene269592"	"TARA_208_SRF_0.22-3_G_C17731269_1_gene440221"	0.9462081777166	"GC"	"GC"	NA
"TARA_168_IZZ_lt-0.22_G_scaffold69821_2_gene162503"	"TARA_175_SRF_lt-0.22_G_scaffold59874_1_gene169105"	0.946185832954961	"GC"	"GC"	NA
"TARA_068_MES_0.22-3_G_scaffold90124_1_gene69479"	"TARA_065_MES_0.22-3_G_C21297326_1_gene298632"	0.946181181865929	"GC"	"GC"	NA
"TARA_155_MES_lt-0.22_G_scaffold164945_1_gene352106"	"TARA_068_MES_lt-0.22_G_C4610737_1_gene81254"	0.946107102878598	"GC"	"GC"	NA
"TARA_180_ZZZ_lt-0.22_G_scaffold183202_8_gene331767"	"TARA_037_MES_0.1-0.22_G_C20666629_1_gene807888"	0.94610665508321	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20666629_1_gene807888"	"TARA_180_ZZZ_lt-0.22_G_scaffold183202_8_gene331767"	0.94610665508321	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20179068_1_gene577262"	"TARA_137_MES_0.22-3_G_scaffold212591_1_gene243198"	0.946017577802393	"GC"	"GC"	NA
"TARA_206_MES_0.22-3_G_C22624966_1_gene372163"	"TARA_148b_MES_0.22-3_G_C15498318_1_gene595599"	0.946015596690018	"GC"	"GC"	NA
"TARA_070_MES_0.22-3_G_C10367401_1_gene275351"	"TARA_125_SRF_0.22-0.45_G_C15032565_1_gene755674"	0.945917452839532	"GC"	"GC"	NA
"TARA_148b_MES_0.22-3_G_scaffold198212_1_gene171242"	"TARA_148b_MES_0.22-3_G_scaffold89272_1_gene70560"	0.945895260967772	"GC"	"GC"	NA
"TARA_149_MES_0.22-3_G_C19181679_1_gene196831"	"TARA_078_MES_0.45-0.8_G_C7836077_1_gene248848"	0.945862792655934	"GC"	"GC"	NA
"TARA_098_MES_0.22-3_G_scaffold224433_1_gene137342"	"TARA_034_DCM_0.22-1.6_G_scaffold235347_1_gene232461"	0.945833514530111	"GC"	"GC"	NA
"TARA_152_MES_0.22-3_G_scaffold233169_1_gene229839"	"TARA_037_MES_0.1-0.22_G_scaffold288684_2_gene314554"	0.945805568458288	"GC"	"GC"	NA
"TARA_137_DCM_0.22-3_G_scaffold97191_1_gene108796"	"0XTZ4"	0.945789184633184	"GC"	"OG"	NA
"TARA_150_DCM_0.22-3_G_scaffold334559_1_gene346507"	"TARA_150_DCM_0.22-3_G_scaffold334559_1_gene346506"	0.94578809991135	"GC"	"GC"	NA
"TARA_150_DCM_0.22-3_G_scaffold334559_1_gene346506"	"TARA_150_DCM_0.22-3_G_scaffold334559_1_gene346507"	0.94578809991135	"GC"	"GC"	NA
"TARA_067_SRF_0.22-0.45_G_scaffold11380_1_gene10502"	"TARA_067_SRF_0.22-0.45_G_scaffold181163_1_gene196544"	0.945681426685811	"GC"	"GC"	NA
"TARA_122_MES_0.1-0.22_G_C11199885_1_gene216502"	"TARA_065_MES_0.22-3_G_scaffold249199_1_gene229106"	0.945671864516957	"GC"	"GC"	NA
"TARA_100_MES_0.22-3_G_C14669869_1_gene496001"	"TARA_036_DCM_0.22-1.6_G_C21026730_1_gene566552"	0.945609551743883	"GC"	"GC"	NA
"TARA_209_MES_0.22-3_G_C18270775_1_gene452203"	"TARA_206_MES_0.22-3_G_C22885336_1_gene516312"	0.94558364123786	"GC"	"GC"	NA
"TARA_146_MES_0.22-3_G_C16704813_1_gene273473"	"TARA_085_MES_0.22-3_G_scaffold202860_1_gene203784"	0.945580148138414	"GC"	"GC"	NA
"TARA_085_MES_0.22-3_G_scaffold202860_1_gene203784"	"TARA_146_MES_0.22-3_G_C16704813_1_gene273473"	0.945580148138414	"GC"	"GC"	NA
"TARA_137_DCM_0.22-3_G_scaffold174704_1_gene192383"	"0YAU1"	0.945523058733827	"GC"	"OG"	NA
"TARA_112_MES_0.22-3_G_C13917896_1_gene299599"	"TARA_039_MES_0.1-0.22_G_scaffold120025_1_gene162423"	0.945499288951263	"GC"	"GC"	NA
"TARA_064_MES_lt-0.22_G_C4372543_1_gene140594"	"TARA_158_MES_lt-0.22_G_scaffold31378_2_gene71535"	0.945417392116917	"GC"	"GC"	NA
"TARA_191_SRF_0.22-3_G_C14854853_1_gene481712"	"TARA_180_SRF_lt-0.22_G_scaffold220796_1_gene472206"	0.945405037684428	"GC"	"GC"	NA
"TARA_122_MES_0.1-0.22_G_C11118741_1_gene171595"	"TARA_037_MES_0.1-0.22_G_C20695119_1_gene825106"	0.945320281657959	"GC"	"GC"	NA
"TARA_137_MES_0.22-3_G_scaffold49398_1_gene44665"	"TARA_037_MES_0.22-1.6_G_scaffold260754_1_gene324852"	0.94529800204384	"GC"	"GC"	NA
"TARA_037_MES_0.22-1.6_G_scaffold260754_1_gene324852"	"TARA_137_MES_0.22-3_G_scaffold49398_1_gene44665"	0.94529800204384	"GC"	"GC"	NA
"TARA_065_MES_0.22-3_G_scaffold95053_1_gene66482"	"TARA_038_MES_0.22-1.6_G_scaffold76313_1_gene71945"	0.945287565530048	"GC"	"GC"	NA
"TARA_038_MES_0.22-1.6_G_scaffold76313_1_gene71945"	"TARA_065_MES_0.22-3_G_scaffold95053_1_gene66482"	0.945287565530048	"GC"	"GC"	NA
"TARA_064_MES_lt-0.22_G_C4243210_1_gene76752"	"TARA_070_MES_0.22-0.45_G_scaffold51551_1_gene57282"	0.945280547025228	"GC"	"GC"	NA
"TARA_037_MES_0.22-1.6_G_scaffold96543_2_gene88677"	"0ZGTV"	0.945246541252919	"GC"	"OG"	NA
"TARA_065_SRF_0.1-0.22_G_scaffold93243_1_gene78706"	"TARA_193_SRF_lt-0.22_G_scaffold123096_1_gene237373"	0.945223446092527	"GC"	"GC"	NA
"TARA_141_SRF_0.22-3_G_scaffold331569_1_gene329686"	"111RB"	0.945201997956719	"GC"	"OG"	NA
"TARA_102_MES_0.22-3_G_scaffold144627_1_gene119694"	"TARA_148b_MES_0.22-3_G_scaffold60148_1_gene47689"	0.945138266191108	"GC"	"GC"	NA
"TARA_085_MES_0.22-3_G_scaffold209115_1_gene211985"	"TARA_065_MES_0.22-3_G_C21508216_1_gene389650"	0.945120092107706	"GC"	"GC"	NA
"TARA_065_MES_0.22-3_G_C21508216_1_gene389650"	"TARA_085_MES_0.22-3_G_scaffold209115_1_gene211985"	0.945120092107706	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold67524_2_gene62845"	"TARA_039_MES_0.1-0.22_G_scaffold126986_1_gene179095"	0.945117436336462	"GC"	"GC"	NA
"TARA_111_SRF_0.22-3_G_scaffold294405_1_gene310125"	"TARA_122_SRF_0.1-0.22_G_scaffold15010_1_gene15824"	0.945112729255971	"GC"	"GC"	NA
"TARA_158_MES_0.22-3_G_scaffold159059_1_gene148371"	"110MX"	0.945112095979581	"GC"	"OG"	NA
"TARA_039_MES_0.22-1.6_G_scaffold119828_1_gene133671"	"TARA_137_MES_0.22-3_G_scaffold214655_1_gene253424"	0.945098875479054	"GC"	"GC"	NA
"TARA_189_MES_0.22-3_G_C15043725_1_gene389738"	"TARA_148b_MES_0.22-3_G_C15498318_1_gene595599"	0.945090684190366	"GC"	"GC"	NA
"TARA_189_SRF_lt-0.22_G_scaffold204828_1_gene341454"	"TARA_180_SRF_lt-0.22_G_scaffold91017_1_gene252391"	0.945063564809217	"GC"	"GC"	NA
"TARA_180_SRF_lt-0.22_G_scaffold91017_1_gene252391"	"TARA_189_SRF_lt-0.22_G_scaffold204828_1_gene341454"	0.945063564809217	"GC"	"GC"	NA
"TARA_076_MES_0.22-3_G_scaffold213943_1_gene168752"	"TARA_122_MES_0.22-3_G_C17990757_1_gene414794"	0.945029305962834	"GC"	"GC"	NA
"TARA_004_DCM_0.22-1.6_G_scaffold7284_1_gene5630"	"TARA_102_DCM_0.22-3_G_scaffold270431_1_gene256294"	0.945010454795763	"GC"	"GC"	NA
"TARA_133_DCM_0.22-3_G_scaffold283898_1_gene296968"	"TARA_132_DCM_0.22-3_G_scaffold183495_2_gene157936"	0.944983913408801	"GC"	"GC"	NA
"TARA_158_MES_0.22-3_G_scaffold215910_1_gene238189"	"TARA_065_MES_0.22-3_G_C21253724_1_gene280248"	0.94497654902432	"GC"	"GC"	NA
"TARA_065_MES_0.22-3_G_C21253724_1_gene280248"	"TARA_158_MES_0.22-3_G_scaffold215910_1_gene238189"	0.94497654902432	"GC"	"GC"	NA
"TARA_180_ZZZ_0.22-3_G_scaffold17441_1_gene18185"	"TARA_180_ZZZ_lt-0.22_G_scaffold34143_1_gene106119"	0.944933853052227	"GC"	"GC"	NA
"TARA_112_SRF_0.22-3_G_C28392712_1_gene493621"	"TARA_112_DCM_0.22-3_G_scaffold318830_1_gene324552"	0.944927091609549	"GC"	"GC"	NA
"TARA_112_DCM_0.22-3_G_scaffold318830_1_gene324552"	"TARA_112_SRF_0.22-3_G_C28392712_1_gene493621"	0.944927091609549	"GC"	"GC"	NA
"TARA_158_DCM_lt-0.22_G_scaffold299576_1_gene465617"	"TARA_201_DCM_lt-0.22_G_scaffold32926_1_gene76776"	0.944910252888466	"GC"	"GC"	NA
"TARA_206_SRF_lt-0.22_G_scaffold57597_1_gene158266"	"TARA_205_SRF_0.22-3_G_scaffold35784_1_gene49416"	0.944856497722633	"GC"	"GC"	NA
"TARA_175_SRF_lt-0.22_G_scaffold350189_1_gene560212"	"TARA_201_MES_lt-0.22_G_scaffold230575_1_gene332000"	0.944851399233623	"GC"	"GC"	NA
"TARA_037_MES_0.22-1.6_G_scaffold187705_1_gene177342"	"TARA_034_DCM_0.22-1.6_G_C17568434_1_gene955805"	0.944849146540395	"GC"	"GC"	NA
"TARA_034_DCM_0.22-1.6_G_C17568434_1_gene955805"	"TARA_037_MES_0.22-1.6_G_scaffold187705_1_gene177342"	0.944849146540395	"GC"	"GC"	NA
"TARA_068_MES_0.45-0.8_G_scaffold164003_1_gene116346"	"TARA_138_MES_0.22-3_G_scaffold141121_1_gene130537"	0.944804262893902	"GC"	"GC"	NA
"TARA_100_SRF_0.22-3_G_scaffold269688_1_gene237840"	"TARA_137_SRF_0.22-3_G_scaffold196170_1_gene165928"	0.944801824445141	"GC"	"GC"	NA
"TARA_201_SRF_0.22-3_G_scaffold234631_1_gene279350"	"TARA_031_SRF_lt-0.22_G_scaffold65061_1_gene40689"	0.944739077773547	"GC"	"GC"	NA
"TARA_031_SRF_lt-0.22_G_scaffold65061_1_gene40689"	"TARA_201_SRF_0.22-3_G_scaffold234631_1_gene279350"	0.944739077773547	"GC"	"GC"	NA
"TARA_034_DCM_0.22-1.6_G_scaffold501768_1_gene575809"	"TARA_034_DCM_0.22-1.6_G_scaffold324890_1_gene317341"	0.944633213292374	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20662242_1_gene805414"	"TARA_037_MES_0.1-0.22_G_scaffold213829_1_gene214833"	0.94463319889524	"GC"	"GC"	NA
"TARA_067_SRF_0.22-3_G_scaffold26080_1_gene30755"	"TARA_066_DCM_0.22-3_G_scaffold124509_1_gene132369"	0.944517304647561	"GC"	"GC"	NA
"TARA_066_DCM_0.22-3_G_scaffold124509_1_gene132369"	"TARA_067_SRF_0.22-3_G_scaffold26080_1_gene30755"	0.944517304647561	"GC"	"GC"	NA
"TARA_193_SRF_lt-0.22_G_C14360671_1_gene412760"	"TARA_188_DCM_lt-0.22_G_C12797394_1_gene537049"	0.944504877836475	"GC"	"GC"	NA
"TARA_188_DCM_lt-0.22_G_C12797394_1_gene537049"	"TARA_193_SRF_lt-0.22_G_C14360671_1_gene412760"	0.944504877836475	"GC"	"GC"	NA
"TARA_033_SRF_0.22-1.6_G_scaffold39105_1_gene31387"	"TARA_033_SRF_0.22-1.6_G_C12639104_1_gene391235"	0.944480773921753	"GC"	"GC"	NA
"TARA_033_SRF_0.22-1.6_G_C12639104_1_gene391235"	"TARA_033_SRF_0.22-1.6_G_scaffold39105_1_gene31387"	0.944480773921753	"GC"	"GC"	NA
"TARA_085_DCM_0.22-3_G_scaffold269109_1_gene257573"	"TARA_067_SRF_0.22-0.45_G_scaffold75354_1_gene72002"	0.944457418009984	"GC"	"GC"	NA
"TARA_067_SRF_0.22-0.45_G_scaffold75354_1_gene72002"	"TARA_085_DCM_0.22-3_G_scaffold269109_1_gene257573"	0.944457418009984	"GC"	"GC"	NA
"TARA_155_MES_0.22-3_G_scaffold232652_1_gene195491"	"TARA_148b_MES_0.22-3_G_C15498318_1_gene595599"	0.944450012140075	"GC"	"GC"	NA
"TARA_155_DCM_0.22-3_G_scaffold239200_1_gene245820"	"TARA_082_DCM_0.22-3_G_scaffold30350_1_gene26107"	0.944405547514658	"GC"	"GC"	NA
"TARA_082_DCM_0.22-3_G_scaffold30350_1_gene26107"	"TARA_155_DCM_0.22-3_G_scaffold239200_1_gene245820"	0.944405547514658	"GC"	"GC"	NA
"TARA_039_MES_0.22-1.6_G_scaffold16779_1_gene17407"	"TARA_037_MES_0.1-0.22_G_scaffold75319_1_gene71613"	0.944388734477883	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold75319_1_gene71613"	"TARA_039_MES_0.22-1.6_G_scaffold16779_1_gene17407"	0.944388734477883	"GC"	"GC"	NA
"TARA_067_SRF_0.45-0.8_G_scaffold19975_1_gene19766"	"TARA_066_DCM_0.22-3_G_scaffold122430_2_gene126419"	0.944366652407813	"GC"	"GC"	NA
"TARA_066_DCM_0.22-3_G_scaffold122430_2_gene126419"	"TARA_067_SRF_0.45-0.8_G_scaffold19975_1_gene19766"	0.944366652407813	"GC"	"GC"	NA
"TARA_022_SRF_lt-0.22_G_C3775180_1_gene238714"	"TARA_036_SRF_lt-0.22_G_C2179332_1_gene73402"	0.944359810128448	"GC"	"GC"	NA
"TARA_122_MES_0.22-0.45_G_C15884482_1_gene285298"	"TARA_122_MES_0.22-3_G_C18066305_1_gene444760"	0.944351719737171	"GC"	"GC"	NA
"TARA_206_MES_0.22-3_G_scaffold174411_1_gene164485"	"TARA_038_MES_0.1-0.22_G_scaffold84979_1_gene119743"	0.944269127545795	"GC"	"GC"	NA
"TARA_038_MES_0.1-0.22_G_scaffold84979_1_gene119743"	"TARA_206_MES_0.22-3_G_scaffold174411_1_gene164485"	0.944269127545795	"GC"	"GC"	NA
"TARA_122_MES_lt-0.22_G_C6422963_1_gene151920"	"TARA_064_MES_lt-0.22_G_C4340607_1_gene125030"	0.944232513296367	"GC"	"GC"	NA
"TARA_064_MES_lt-0.22_G_C4340607_1_gene125030"	"TARA_122_MES_lt-0.22_G_C6422963_1_gene151920"	0.944232513296367	"GC"	"GC"	NA
"TARA_168_SRF_lt-0.22_G_scaffold288917_2_gene455637"	"TARA_070_MES_0.22-0.45_G_scaffold115247_1_gene156200"	0.944215236267874	"GC"	"GC"	NA
"TARA_206_SRF_0.22-3_G_scaffold240518_1_gene321313"	"TARA_082_DCM_0.22-3_G_scaffold267630_1_gene286627"	0.944195593586166	"GC"	"GC"	NA
"TARA_148b_MES_0.22-3_G_C15447339_1_gene566937"	"TARA_138_MES_0.22-3_G_scaffold227068_1_gene234371"	0.944113600173594	"GC"	"GC"	NA
"TARA_068_MES_0.22-3_G_C19749382_1_gene373005"	"TARA_065_MES_0.22-3_G_scaffold238474_2_gene202194"	0.944078712213346	"GC"	"GC"	NA
"TARA_102_DCM_0.22-3_G_scaffold70002_1_gene75778"	"TARA_018_DCM_0.22-1.6_G_scaffold348471_1_gene363706"	0.944027125876653	"GC"	"GC"	NA
"TARA_146_MES_0.22-3_G_C16767119_1_gene304907"	"TARA_148b_MES_0.22-3_G_C15498318_1_gene595599"	0.94402126517397	"GC"	"GC"	NA
"TARA_085_MES_lt-0.22_G_scaffold34510_1_gene31886"	"TARA_085_MES_0.22-3_G_scaffold41544_1_gene36169"	0.944000905817548	"GC"	"GC"	NA
"TARA_039_MES_0.22-1.6_G_scaffold152954_1_gene197146"	"TARA_038_MES_0.22-1.6_G_scaffold160578_1_gene164332"	0.943950585280355	"GC"	"GC"	NA
"TARA_038_MES_0.22-1.6_G_scaffold70410_1_gene66760"	"TARA_065_MES_0.22-3_G_scaffold126891_1_gene89456"	0.9439017777343	"GC"	"GC"	NA
"TARA_189_MES_lt-0.22_G_scaffold8441_2_gene38359"	"TARA_007_DCM_0.22-1.6_G_scaffold59354_1_gene54957"	0.943890256431817	"GC"	"GC"	NA
"TARA_007_DCM_0.22-1.6_G_scaffold59354_1_gene54957"	"TARA_189_MES_lt-0.22_G_scaffold8441_2_gene38359"	0.943890256431817	"GC"	"GC"	NA
"TARA_102_SRF_0.22-3_G_scaffold319512_1_gene278634"	"TARA_052_SRF_0.22-1.6_G_scaffold318746_1_gene275399"	0.943859021038314	"GC"	"GC"	NA
"TARA_038_MES_0.22-1.6_G_scaffold12667_1_gene11484"	"TARA_137_MES_0.22-3_G_scaffold212591_1_gene243198"	0.943835031284524	"GC"	"GC"	NA
"TARA_109_MES_0.22-3_G_scaffold264062_1_gene230269"	"TARA_122_MES_0.22-0.45_G_scaffold171134_1_gene173164"	0.943786147743539	"GC"	"GC"	NA
"TARA_085_MES_0.22-3_G_scaffold16318_1_gene14612"	"TARA_039_MES_0.22-1.6_G_scaffold17225_2_gene17796"	0.943771807966124	"GC"	"GC"	NA
"TARA_076_MES_0.22-3_G_C18242515_1_gene388952"	"TARA_037_MES_0.1-0.22_G_scaffold245852_1_gene250871"	0.943759936211865	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold245852_1_gene250871"	"TARA_076_MES_0.22-3_G_C18242515_1_gene388952"	0.943759936211865	"GC"	"GC"	NA
"TARA_189_MES_0.22-3_G_scaffold250186_1_gene271358"	"TARA_132_DCM_0.22-3_G_scaffold407005_2_gene427030"	0.943754800398328	"GC"	"GC"	NA
"TARA_037_MES_0.22-1.6_G_C14563321_1_gene581637"	"TARA_148b_MES_0.22-3_G_C15447339_1_gene566937"	0.94375239670512	"GC"	"GC"	NA
"TARA_140_SRF_0.22-3_G_scaffold187364_1_gene161820"	"TARA_036_DCM_0.22-1.6_G_scaffold2343_1_gene2053"	0.943713643906974	"GC"	"GC"	NA
"TARA_036_DCM_0.22-1.6_G_scaffold2343_1_gene2053"	"TARA_140_SRF_0.22-3_G_scaffold187364_1_gene161820"	0.943713643906974	"GC"	"GC"	NA
"TARA_142_MES_0.22-3_G_C16043060_1_gene359830"	"TARA_085_MES_0.22-3_G_scaffold106430_1_gene104896"	0.943692530943684	"GC"	"GC"	NA
"TARA_085_MES_0.22-3_G_scaffold106430_1_gene104896"	"TARA_142_MES_0.22-3_G_C16043060_1_gene359830"	0.943692530943684	"GC"	"GC"	NA
"TARA_206_MES_0.22-3_G_scaffold165023_1_gene150714"	"TARA_065_MES_0.22-3_G_scaffold65917_1_gene45102"	0.943660971501101	"GC"	"GC"	NA
"TARA_065_MES_0.22-3_G_scaffold65917_1_gene45102"	"TARA_206_MES_0.22-3_G_scaffold165023_1_gene150714"	0.943660971501101	"GC"	"GC"	NA
"TARA_206_MES_0.22-3_G_scaffold201647_1_gene219585"	"TARA_201_MES_0.22-3_G_C15500664_1_gene465585"	0.943628660647315	"GC"	"GC"	NA
"TARA_201_MES_0.22-3_G_C15500664_1_gene465585"	"TARA_206_MES_0.22-3_G_scaffold201647_1_gene219585"	0.943628660647315	"GC"	"GC"	NA
"TARA_189_DCM_0.22-3_G_scaffold151031_1_gene179100"	"TARA_189_DCM_0.22-3_G_scaffold127147_1_gene142185"	0.943614655472351	"GC"	"GC"	NA
"TARA_189_DCM_0.22-3_G_scaffold127147_1_gene142185"	"TARA_189_DCM_0.22-3_G_scaffold151031_1_gene179100"	0.943614655472351	"GC"	"GC"	NA
"TARA_137_DCM_lt-0.22_G_C4225112_1_gene47921"	"TARA_031_SRF_lt-0.22_G_scaffold65061_1_gene40689"	0.943610742400989	"GC"	"GC"	NA
"TARA_102_MES_0.22-3_G_C17812694_1_gene355885"	"110XH"	0.943603175488615	"GC"	"OG"	NA
"TARA_122_MES_lt-0.22_G_scaffold46619_2_gene37509"	"TARA_085_MES_lt-0.22_G_scaffold5664_1_gene6852"	0.943585380455665	"GC"	"GC"	NA
"TARA_109_DCM_lt-0.22_G_C7489590_1_gene98001"	"TARA_094_SRF_0.22-3_G_C22631617_1_gene864597"	0.943583998553956	"GC"	"GC"	NA
"TARA_094_SRF_0.22-3_G_C22631617_1_gene864597"	"TARA_109_DCM_lt-0.22_G_C7489590_1_gene98001"	0.943583998553956	"GC"	"GC"	NA
"TARA_152_MES_0.22-3_G_scaffold197341_1_gene156344"	"TARA_133_MES_0.22-3_G_scaffold202960_1_gene166700"	0.943542292147792	"GC"	"GC"	NA
"TARA_037_MES_0.22-1.6_G_C14540645_1_gene570705"	"TARA_076_MES_0.22-3_G_scaffold279346_1_gene271916"	0.94350450417401	"GC"	"GC"	NA
"TARA_194_SRF_lt-0.22_G_scaffold249202_1_gene336277"	"TARA_180_SRF_lt-0.22_G_C10709355_1_gene749795"	0.943492296324584	"GC"	"GC"	NA
"TARA_180_SRF_lt-0.22_G_C10709355_1_gene749795"	"TARA_194_SRF_lt-0.22_G_scaffold249202_1_gene336277"	0.943492296324584	"GC"	"GC"	NA
"TARA_189_MES_lt-0.22_G_scaffold204979_2_gene389722"	"TARA_038_MES_0.1-0.22_G_C5059278_1_gene198934"	0.943440733686219	"GC"	"GC"	NA
"TARA_038_MES_0.1-0.22_G_C5059278_1_gene198934"	"TARA_189_MES_lt-0.22_G_scaffold204979_2_gene389722"	0.943440733686219	"GC"	"GC"	NA
"TARA_085_MES_0.22-3_G_C14843929_1_gene425797"	"TARA_037_MES_0.1-0.22_G_C20541938_1_gene743731"	0.943432268326345	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20541938_1_gene743731"	"TARA_085_MES_0.22-3_G_C14843929_1_gene425797"	0.943432268326345	"GC"	"GC"	NA
"TARA_100_MES_0.22-3_G_scaffold234324_1_gene252094"	"TARA_158_DCM_0.22-3_G_scaffold188875_1_gene159167"	0.943400821117946	"GC"	"GC"	NA
"TARA_125_MIX_0.22-3_G_scaffold161068_1_gene185955"	"TARA_076_MES_0.22-3_G_scaffold254943_1_gene222719"	0.943346028583365	"GC"	"GC"	NA
"TARA_076_MES_0.22-3_G_scaffold254943_1_gene222719"	"TARA_125_MIX_0.22-3_G_scaffold161068_1_gene185955"	0.943346028583365	"GC"	"GC"	NA
"TARA_141_SRF_0.22-3_G_scaffold311011_1_gene293313"	"TARA_141_SRF_0.22-3_G_scaffold311011_1_gene293312"	0.943336806600682	"GC"	"GC"	NA
"TARA_141_SRF_0.22-3_G_scaffold311011_1_gene293312"	"TARA_141_SRF_0.22-3_G_scaffold311011_1_gene293313"	0.943336806600682	"GC"	"GC"	NA
"TARA_056_MES_0.22-3_G_C17886322_1_gene357478"	"TARA_102_MES_0.22-3_G_C17995558_1_gene413460"	0.943327375763169	"GC"	"GC"	NA
"TARA_158_MES_0.22-3_G_scaffold45858_1_gene44969"	"TARA_122_MES_0.22-0.45_G_C15835968_1_gene264100"	0.943316154409643	"GC"	"GC"	NA
"TARA_122_MES_0.1-0.22_G_C11248451_1_gene244874"	"TARA_065_MES_0.22-3_G_C21297326_1_gene298632"	0.943289892699198	"GC"	"GC"	NA
"TARA_132_MES_0.22-3_G_scaffold76252_1_gene54108"	"TARA_068_MES_0.45-0.8_G_C16000656_1_gene403965"	0.943283082903245	"GC"	"GC"	NA
"TARA_068_MES_0.45-0.8_G_C16000656_1_gene403965"	"TARA_132_MES_0.22-3_G_scaffold76252_1_gene54108"	0.943283082903245	"GC"	"GC"	NA
"TARA_128_DCM_0.22-3_G_scaffold262903_1_gene299857"	"TARA_037_MES_0.1-0.22_G_scaffold305760_1_gene346265"	0.943192177661226	"GC"	"GC"	NA
"TARA_039_DCM_0.22-1.6_G_scaffold253756_1_gene252434"	"TARA_033_SRF_lt-0.22_G_scaffold21486_2_gene23838"	0.943176278095672	"GC"	"GC"	NA
"TARA_033_SRF_lt-0.22_G_scaffold21486_2_gene23838"	"TARA_039_DCM_0.22-1.6_G_scaffold253756_1_gene252434"	0.943176278095672	"GC"	"GC"	NA
"TARA_109_DCM_lt-0.22_G_scaffold16540_1_gene13935"	"TARA_034_SRF_lt-0.22_G_C4931825_1_gene160447"	0.943173087061375	"GC"	"GC"	NA
"TARA_034_SRF_lt-0.22_G_C4931825_1_gene160447"	"TARA_109_DCM_lt-0.22_G_scaffold16540_1_gene13935"	0.943173087061375	"GC"	"GC"	NA
"TARA_173_DCM_lt-0.22_G_scaffold83167_3_gene193133"	"TARA_173_DCM_lt-0.22_G_scaffold393812_2_gene588886"	0.943102389169999	"GC"	"GC"	NA
"TARA_173_DCM_lt-0.22_G_scaffold393812_2_gene588886"	"TARA_173_DCM_lt-0.22_G_scaffold83167_3_gene193133"	0.943102389169999	"GC"	"GC"	NA
"TARA_067_SRF_0.22-3_G_C7481990_1_gene295820"	"TARA_137_DCM_lt-0.22_G_C4225112_1_gene47921"	0.943011296791562	"GC"	"GC"	NA
"TARA_189_DCM_lt-0.22_G_scaffold103877_1_gene221538"	"TARA_180_SRF_lt-0.22_G_scaffold409763_1_gene695927"	0.943000381319987	"GC"	"GC"	NA
"TARA_180_SRF_lt-0.22_G_scaffold409763_1_gene695927"	"TARA_189_DCM_lt-0.22_G_scaffold103877_1_gene221538"	0.943000381319987	"GC"	"GC"	NA
"TARA_039_DCM_lt-0.22_G_C5130061_1_gene151286"	"TARA_039_DCM_0.22-1.6_G_scaffold168891_1_gene153717"	0.942940271593651	"GC"	"GC"	NA
"TARA_039_DCM_0.22-1.6_G_scaffold168891_1_gene153717"	"TARA_039_DCM_lt-0.22_G_C5130061_1_gene151286"	0.942940271593651	"GC"	"GC"	NA
"TARA_067_SRF_0.45-0.8_G_scaffold56295_1_gene53912"	"TARA_067_SRF_0.22-0.45_G_scaffold181163_1_gene196544"	0.942928405185928	"GC"	"GC"	NA
"TARA_133_DCM_0.22-3_G_scaffold320138_1_gene365865"	"TARA_009_DCM_0.22-1.6_G_scaffold388175_1_gene384343"	0.942851199521749	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold66187_1_gene61571"	"0ZAB1"	0.942806906575131	"GC"	"OG"	NA
"TARA_072_DCM_0.22-3_G_C15505756_1_gene593869"	"TARA_018_DCM_0.22-1.6_G_scaffold375775_1_gene428697"	0.94280033926455	"GC"	"GC"	NA
